player0_position_x,player0_position_y,player0_position_z,player0_position_a,player1_position_x,player1_position_y,player1_position_z,player1_position_a,order0,order1
15.01,0,7.52,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.01,0,7.04,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.01,0,6.68,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.01,0,6.32,199.10,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.67,0,5.98,225.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.42,0,5.73,225.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.16,0,5.47,244.10,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.2,0,5.47,270.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.2,0,5.47,270.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.2,0,5.47,250.90,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.98,0,5.08,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.8,0,4.72,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.8,0,4.36,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.8,0,3.88,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.8,0,3.64,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.8,0,3.16,141.80,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.09,0,2.99,96.80,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.45,0,2.99,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.93,0,2.99,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.1,0,2.7,166.39,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.1,0,2.34,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.11,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.12,0,2.2,199.10,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
